,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,"In fact, its III and IV which is not correct. Its a SN1 reaction where a carbocation is formed as result of depart of leaving group (H2O) and in the subsequent step nucleophile (Br-) attacks on the carbocation.","An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ",a2,arg41397,arg41003,arg41397_arg41003,rr,afdbfae82f7296610c6a2a9cae3580,1
1,"An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ","Step 3 is supposed to come before step 4 .

Here we have an addition of  an alkyl halide on an secondary alchohol . The first step represented by step I and II represents the protonation.  Number IV should come before III .It basically represents the loss of H20 . Then comes the alkyl shift , so the alkyl group migrates to the carbocation formed in the intermediate . Then , comes what is supposed to be represented by IV , which is the attack of nucleophole on carbocation.

",a1,arg41003,arg47341,arg41003_arg47341,rr,b8ea117535466cd9d1ab7603594abb,-1
2,"The leaving group and nucleophile you chose are wrong. The OH group attached to the carbon chain should be the leaving group, Br- should be the nucleophile. So OH group should break off first, forming the carbocation. Then nucleophile will come in and attack.","An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ",a2,arg48152,arg41003,arg48152_arg41003,wr,510876b31a967b215e125c4afa0b00,1
3,"An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ","This is a SN1 reaction. 
In step I, the leaving group OH drops off, to create a carbocation at the tertiary carbon. 
Step II is when the nucleophile, HBr, attacks the carbocation from either top or bottom. ",a1,arg41003,arg48427,arg41003_arg48427,wr,d62e2266a6b717fcdfb93c36b1b566,-1
4,"To complete the rate determining step (slow step), the leaving group has to leave which gives a carbocation intermediate, that is why step IV comes before III. Once the carbocation is generated, the nucleophile Br- attacks the carbocation from either side (action III) and creates the alkyl bromide. But remember that SN1 reactions form a racemic product so there are two products.","An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ",a2,arg48868,arg41003,arg48868_arg41003,rr,dcc4147a5c461bb23c8f37dfd85e77,1
5,"An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ","In this scenario, after the lone pair attaches to the Hydrogen and it dissociates from the Br, the next thing that will happen is that it will form a bond to protonate the Oxygen.  After this, the Oxygen dissociates from the main molecule forming H2O, and after this it is when the Br- can attach at the carbocation that is created when the O leaves the main molecule.",a1,arg41003,arg49340,arg41003_arg49340,rr,29c5691a9d53d64a540bff1b605681,-1
6,I and II are correct because the arrows point to where the electrons are going. The bromine takes the electrons from the bond so the OH has to give its electrons to the H to form a bond. Then the H2O molecule falls off and is replaced by the bromine. All good!,"An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ",a2,arg49380,arg41003,arg49380_arg41003,wr,5c8f45fd300963b510e5e583a85f7a,1
7,"An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ","1 and 2 are correct because the alcohol group is donating one free pair of electrons to break the H-Br bond. The free electrons from the Bromine anion are transferred to the tertiary carbon, which then transfers to the cation in the alcohol group.",a1,arg41003,arg49382,arg41003_arg49382,wr,858a7c7aed06b6b341b9c5e1fdffe5,-1
8,"Tertiary alcohol attracts a proton H+ with its lone pair electron, bonding to form R-OH2 with + on the oxygen molecule. then the Br- shares its electron with the carbon while the bonding electron between C-OH2 transfers to OH2, breaking and producing H2O. Hence the product V is made where the alcohol group is changed to be a haloalkane.","An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ",a2,arg49770,arg41003,arg49770_arg41003,wr,23701f36089d9a2d8d294a4f7a5110,1
9,"An alcohol in the presence of HBr suggests a Nucleophilic Substitution mechanism. Since the substrate is a tertiary alcohol, an SN1 mechanism should take place. Therefore, the addition of bromide and the cleavage of the hydroxonium ion should not take place at the same time. There should be a carbocation that forms first, before the addition of the bromide ion. ",It would not be an SN2 but an SN1 because it is a tertiary carbon and so a cation would be formed where the OH2 would fall off and then the Br- would be added. ,a1,arg41003,arg49854,arg41003_arg49854,rr,04212d5fb7cf609d17a01f9961ea78,-1
