,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,This is a cleavage of alcynes through ozonolysis. ,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg22249,arg16897,arg22249_arg16897,rr,2186eaca47e9d550305cd15f7e2273,1
1,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",...,a1,arg16897,arg22419,arg16897_arg22419,wr,3adde59c23311fd5d5a87db554c930,-1
2,this reaction is ozonolysis,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg22600,arg16897,arg22600_arg16897,rr,98f0728081dc90afd48fae10a15f51,1
3,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",A syn reaction with addition of compounds.,a1,arg16897,arg22644,arg16897_arg22644,wr,54abbad204d18f45d3061e003afa75,-1
4,"Reductive work up, alkene is cleaved forming ketones","Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg23307,arg16897,arg23307_arg16897,rr,c435b8113c23b9ac673b688f54f732,1
5,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",Ozonolysis causes pi bonds to O.,a1,arg16897,arg24717,arg16897_arg24717,rr,07bc59f32825f8286c24448a39fb05,-1
6,Two O atoms are added to the double bond,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg25325,arg16897,arg25325_arg16897,rr,13fa43567f186a8778de3d0828d334,1
7,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",ozonolysis ,a1,arg16897,arg25422,arg16897_arg25422,rr,71a801e8c7c5e661ce4e8ff81924a3,-1
8,Oxidative cleavage,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg26533,arg16897,arg26533_arg16897,rr,f71e494ac3ddca67d0b9f65841f8d7,1
9,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",Epoxide,a1,arg16897,arg28348,arg16897_arg28348,wr,563f5cf52e11ca124dbba68d800abb,-1
10,no idea,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg28437,arg16897,arg28437_arg16897,wr,6428252a052eb527d93d27e2aa6fb3,1
11,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",strong oxidizer,a1,arg16897,arg28846,arg16897_arg28846,rr,320626b8cd2a055fae29c609d0a12f,-1
12,j,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg30368,arg16897,arg30368_arg16897,rr,16ce8d8634694b4e438b23f8ae9a4b,1
13,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ","Performing ozonolysis on a cycloalkene separates the carbons that were previously bonded via a double bond, and instead adds O atoms to these double bonds.",a1,arg16897,arg30408,arg16897_arg30408,rr,b83e510bf001ea36d911dd5559f3db,-1
14,"Whenever O3 is used, it would break the double bond and from two double bonds. ","Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg30816,arg16897,arg30816_arg16897,rr,9fc47e719927ca37842ba40e697102,1
15,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",This reaction results in the formation of two double bonds of two oxygens at the ends of the double bond,a1,arg16897,arg33506,arg16897_arg33506,rr,72f558700fd38f74a78d53d9e3728d,-1
16,Ozonolysis reductive reaction that will result in the cleavage of the double bound and the addition of of Oxygen to the molecule,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",a2,arg34948,arg16897,arg34948_arg16897,rr,2d68251a93865206f6da7a139eea09,1
17,"Ozonolysis will break the alkene and form two carbonyls in its place, once reduction occurs. ",The use of O3 and Me2S would cause the formation of two C=O bonds.,a1,arg16897,arg35246,arg16897_arg35246,rr,fb8ff9cfc0a6b97e4feaf1e583482a,-1
