,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,"This is assuming that nothing happens to change the inheritence rate of the trait, so the values should remain the same.","Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.",a2,arg210137,arg209240,arg210137_arg209240,wr,32cc4976517d556e4bd21531dbde83,1
1,"Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.","First we calculate the frequency of the recessive allele (q). (2000 + 200)/10000 = .22
Then we calculate the frequency of the dominant allele (p) 1-.22 = .88
Then we calculate the frequency of the heterozygous population: 2*(.88)*(.22) = .3872
Then we add half the heterozygous frequency to the entire homozygous population
.22+(.3872/2)=.4136",a1,arg209240,arg213778,arg209240_arg213778,rr,c75778f17bd5973781992a29ed129a,-1
2,"I didn't know how to solve for the white allele, so I calculated the frequency of homozygous recessive. 2200/10000=0.22","Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.",a2,arg213816,arg209240,arg213816_arg209240,wr,c71ddd833f95e4795132a55ea0c6cc,1
3,"Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.","Frequency of the white allele is q. 2000/5000 have aa genotype = q squared. 200/5000 have aa genotype = q squared. Find q of each population, add them together then divide by 2.",a1,arg209240,arg214276,arg209240_arg214276,rr,0674751acab1b3c6ce09ea354902f9,-1
4,"white recessive q^2 = 2200/10000=0.22, q=0.47, p=0.53, 2pq=0.48. That does not seem like a clear explanation of your reasoning:
Readability
Depth","Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.",a2,arg215241,arg209240,arg215241_arg209240,wr,a4efbb59c3f3cc914065e25300dae6,1
5,"Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.","The frequency of f(a/a) is 2200 over 10000, which is 0.22. But the question is asking for the allele frequency, so we need to find q first. 0.22 is q^2, so q = 0.47. We also need to find the frequency of f(A/a), as they carry the recessive allele too.",a1,arg209240,arg216747,arg209240_arg216747,wr,10ec8e3a50e029f1050a03bbf9710b,-1
6,"to first consider the problem we must consider both the white birds and carriers.2200/10000 are homozygous white. 0.22=q*2, q=0.47.","Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.",a2,arg217694,arg209240,arg217694_arg209240,rr,91b8bf473dfa0dde6a0e8142cd2746,1
7,"Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.","The frequency of white allele in the original population is square root 0.4, while in the migrated population is square root 0.04. Since the number of the population are the same, so you take the average, which is divide by 2.",a1,arg209240,arg217946,arg209240_arg217946,rr,ed7e6b53f4994790ba59aca16b78d6,-1
8,I’m honestly not sure lol! I tried to combine the 3 populations by adding them together and then I made q squared equal to the frequency of the recessive,"Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.",a2,arg220678,arg209240,arg220678_arg209240,rr,ae3e9e3a802f83b0f80a052c21906c,1
9,"Since each of the populations are in Hardy-Weinberg proportions and are of the same size, the frequency of a recessive allele is [Sqrt(0.4) + Sqrt(0.04)]/2 = 0.416.",white birds are homozygous recessive. 2200 in a population of 10000 yields 0.22 homozygous recessive frequency which is q squared.,a1,arg209240,arg221100,arg209240_arg221100,rr,528440c46ca66eb37b04ab6d41ed29,-1
