,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,I is more electronegative ,"The easier it is to break a bond, the more likely it'll undergo elimination. ",a2,arg22232,arg16645,arg22232_arg16645,ww,2186eaca47e9d550305cd15f7e2273,1
1,"The easier it is to break a bond, the more likely it'll undergo elimination. ",its not specific,a1,arg16645,arg24682,arg16645_arg24682,ww,842c0101a4ab405af5087cd40c3984,-1
2,This does not explain the state of alkyl form ,"The easier it is to break a bond, the more likely it'll undergo elimination. ",a2,arg25997,arg16645,arg25997_arg16645,ww,20bfc0347d9d3bd439ff88ad667c64,1
3,"The easier it is to break a bond, the more likely it'll undergo elimination. ","to be a better leaving group, it has to have low charge density, low polarizability and weak basicity. 
",a1,arg16645,arg29124,arg16645_arg29124,ww,1b766a12b833495ea59036fce549b1,-1
4,Fluorine bonds are much harder to break since it it so much tighter and its size makes it also such.,"The easier it is to break a bond, the more likely it'll undergo elimination. ",a2,arg33042,arg16645,arg33042_arg16645,ww,406ed9120cdb2a623d5244f337f8fe,1
5,"The easier it is to break a bond, the more likely it'll undergo elimination. ",alkyl iodines make better leaving groups,a1,arg16645,arg33100,arg16645_arg33100,ww,3f5ffce6abf824b17cd12c4584b23a,-1
6,"F is higher than I
","The easier it is to break a bond, the more likely it'll undergo elimination. ",a2,arg33147,arg16645,arg33147_arg16645,rw,65d2afe10a92352f9d8e9869816a2a,1
7,The more polarized carbon should actually be more reactive towards a nucleophile than the other way around. ,F- is more polarizable than I- since its so electronegative,a1,arg16646,arg22367,arg16646_arg22367,wr,4b3c37ac359dabfdb282ef3d957356,-1
8,^,The more polarized carbon should actually be more reactive towards a nucleophile than the other way around. ,a2,arg22389,arg16646,arg22389_arg16646,rr,3adde59c23311fd5d5a87db554c930,1
9,The more polarized carbon should actually be more reactive towards a nucleophile than the other way around. ,its easy to break C-I bond than C-F bond.The statement relies on the fact that C-I bond is an 2p-5p overlap and C-F bond is 2p-2p overlap.Therefore its easy to break C-I bond.,a1,arg16646,arg24986,arg16646_arg24986,rr,8661486c2ec51b90297e6e4019b3c3,-1
10,"All the other options are correct, ",The more polarized carbon should actually be more reactive towards a nucleophile than the other way around. ,a2,arg26366,arg16646,arg26366_arg16646,rr,d1d484392384fe5a8818fa2f736508,1
11,The more polarized carbon should actually be more reactive towards a nucleophile than the other way around. ,fluorine is more electronegative than iodine,a1,arg16646,arg26660,arg16646_arg26660,rr,578d8594189c640abdf4c38fd3eb1a,-1
12,i dont know,The more polarized carbon should actually be more reactive towards a nucleophile than the other way around. ,a2,arg27523,arg16646,arg27523_arg16646,wr,f3f4d901c2be1f84d5081d74383268,1
