,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,"The variance should not change, as even taking the highest amount of seeds/plant could still result in lower than expected values.","R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75",a2,arg214547,arg209387,arg214547_arg209387,wr,32cc4976517d556e4bd21531dbde83,1
1,"R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75",narrow sense heritability is 0.625 so need to multiply this by phenotypic variance,a1,arg209387,arg218599,arg209387_arg218599,rr,3962319de8a4da9a4d63bd889e1904,-1
2,"narrow sense heritability is defined by two equations, R/S and also by Va/Vx, set these two equations equal to each other and solve for Va","R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75",a2,arg218701,arg209387,arg218701_arg209387,rr,f4b2c81c953e83ef891a28f0ffa6c7,1
3,"R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75","Find h^2 using h^2 = R/S which is equal to (100-80)/(112-80) = 0.625, then use h^2 = Va/Vp to find the Va",a1,arg209387,arg218740,arg209387_arg218740,rr,3ac67b187ca3ec12ebf3b9b5ebbabd,-1
4,"M (p) = 80. Vp = 30. M(parents) = 112. M(progeny) = 100. Va=? and so we do this h^2 = R/S = (Mprog-Mp)/(Mparent-Mp) = (100-80)/(112-80) = 5/8 = 0.625 therefore h^2 = Va/Vp, Va = h^2 * Vp = (0.625)(30) = 18.75","R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75",a2,arg220522,arg209387,arg220522_arg209387,rr,da3231695068ba111ce58a62e8022c,1
5,"R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75","Hardy weinberg ratio concluded that there will be 2pq heterozygotes in an equilibrium population, so 2(.6)(.4)=.48",a1,arg209387,arg220730,arg209387_arg220730,rr,69226f0b06fd8222b03f9261e554f0,-1
6,"According to the equation, it give 18.0 for the additive genetic variance","R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75",a2,arg221251,arg209387,arg221251_arg209387,wr,ba03cf7466624efadbe6242cdda7e3,1
7,"R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75","The narrow sense heritability equals the additive variance over the phenotype variance and also equals the response to selection over selection differential. We can calculate the narrow sense heritability by finding the response to selection (100-80) and the selection differential (112/80). From there, multiply the phenotypic variance to find the additive variance.",a1,arg209387,arg222940,arg209387_arg222940,rr,8c97974493a339b154793e66c496ec,-1
8,That does not seem like a clear explanation of your reasoning:,"R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75",a2,arg223255,arg209387,arg223255_arg209387,rr,a6cf216f09945b2becfa4163339c25,1
9,"R= h2 S
R= offspring mean (100) – original population mean (80) = 20
S = selected mean (112) – original population mean (80) = 32
h2 = R/S = 20/32     
h2 = Va / Vp  , so Va = 30*20/32 =18.75","R= h^2*S, 20=h^2*32, h^2=0.625= Va/Vx. so Va= 0.625*30= 18.75 so b is the right answer.",a1,arg209387,arg223410,arg209387_arg223410,rr,d8fd10340bfb930d8a59e59e51359a,-1
