,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,"Self-fertilization is the most severe form of inbreeding. Assume you are starting with a population with an allele frequency of A = p = 0.6 and the allele frequency of a = q = 0.4, and that the population is in Hardy-Weinberg proportions for the diploid genotypes at this locus. What proportion of heterozygotes do you expect to see in the next generation?","s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.",a2,arg211768,arg209402,arg211768_arg209402,wr,b7df7271f31c316697bac696957a39,1
1,"s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.","It has been suggested that there is balancing selection for cystic fibrosis (CF), whereby there is an advantage for carriers who are faced with gastrointestinal diseases such as cholera. Assuming the relative fitness for homozygous normal individuals is 0.9, for carriers is 1.0 and for CF-affected individuals is 0.6, please calculate the equilibrium allele frequency of the wild type allele.",a1,arg209402,arg212236,arg209402_arg212236,wr,41c79593ffb7857a7ac3a97563285b,-1
2,"It has been suggested that there is balancing selection for cystic fibrosis (CF), whereby there is an advantage for carriers who are faced with gastrointestinal diseases such as cholera. Assuming the relative fitness for homozygous normal individuals is 0.9, for carriers is 1.0 and for CF-affected individuals is 0.6, please calculate the equilibrium allele frequency of the wild type allele.","s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.",a2,arg213714,arg209402,arg213714_arg209402,wr,4e7305ce0785ced96cbefd06ad8bf1,1
3,"s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.","Population genetics is the study of genetic variation within populations, and involves the examination and modelling of changes in the frequencies of genes and alleles in populations over space and time",a1,arg209402,arg214639,arg209402_arg214639,wr,f0d5d7cc1bb3645de472a5aa1cb5d4,-1
4,"s is 0.9, for carriers is 1.0 and for CF-affected individuals is 0.6, please calculate the equilibrium allele frequency of the wild type allele.","s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.",a2,arg221585,arg209402,arg221585_arg209402,wr,3b82a24353e5767c6ea89a77bc0ebc,1
5,"s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.",achs allele (1/3500) is ten times that seen in the general population. Assume that the Tay Sachs locus genotypes are in Hardy-Weinberg proportions. Calculate the frequency of the Tay Sachs allele in the North American Ashkenazi Jewish population.,a1,arg209402,arg221842,arg209402_arg221842,wr,29b0f3eddd1f01f43eb3fbe62e02c1,-1
6,Equilibrium of the wild type allele p is given by A=s1/(s1+s2) in which s1 is the selection coefficient for the homozygous dominant allele and s2 is the selection coefficient for the homozygous recessive allele.,"s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.",a2,arg221984,arg209402,arg221984_arg209402,rr,5d5c9eeee8f714934b249eebfabd8b,1
7,"s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.","should give rather genotype or allele frequency? idkkkkkkkkkk.uukume that both populations have genotype frequencies that are in Hardy-Weinberg proportions. Before any mating occurs, what is the frequency of the white allele in the combined population of 10,000 birds? 

A. 0.63",a1,arg209402,arg223412,arg209402_arg223412,wr,1182fd51f65265d9fa0f215476622e,-1
8,"al individuals is 0.9, for carriers is 1.0 and for CF-affected individuals is 0.6, please calculate the equilibrium allele frequency of the wild type allele.","s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.",a2,arg227459,arg209402,arg227459_arg209402,wr,e10d9c9f623af957d3f9cdbe4ffbd4,1
9,"s1 = 1-0.9, s2 = 1-0.6  
equilibrium frequency equilibrium frequency is s1/(s1 + s2) so 0.1/(0.1+0.4) = 0.2

Not possible as we are not given the initial allele frequencies.

Without the allele frequencies for the first generation we cannot calculate it for the next generation.","Assuming that this is balancing selection; (the frequency of the heterozygote is greatly favoured over the other) we can use the formula p=s1/s1+s2, in which s is the selection coefficient. s1 is the selection coefficient of the homozygous normal individual, and s2 is the selection coefficient of the homozygous mutant individual.",a1,arg209402,arg234114,arg209402_arg234114,rr,0bab5680b4f2aabff251ab655a00c6,-1
