,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",a2,arg22276,arg16272,arg22276_arg16272,rr,fabaa82e33456539e8d35a7911d43e,1
1,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ","tertiary alcohols react much faster with hydrogen halides than primary alcohols. With methyl and primary alcohols SN2 dominates because as you add more substrates to the alpha carbon the substrate becomes less susceptible to Sn2 attack. A primary alkyl is sterically unhindered and therefore an Sn2 reaction is more likely. thus, it will take a lower energy path, the Sn2 mechanism.",a1,arg16272,arg22802,arg16272_arg22802,rr,2a3cd35ce04abff5ecdead8df80035,-1
2,"Since they are primary, the energy required to form a carbocation is so high","The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",a2,arg22925,arg16272,arg22925_arg16272,rr,78272bf2b1ec3b3a250d580eb8126d,1
3,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ","Methyl and primary carbocation are too unstable to form, meaning they have a high activation energy.",a1,arg16272,arg26470,arg16272_arg26470,rr,f71e494ac3ddca67d0b9f65841f8d7,-1
4,"Slower loss of leaving group forming a less stable intermediate carbocation, meaning a less reactive reaction.","The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",a2,arg27908,arg16272,arg27908_arg16272,wr,2a5c4f6366905529811ce692452cb1,1
5,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",They do not react via SN1 mechanism because they must react in two steps.,a1,arg16272,arg30769,arg16272_arg30769,rr,9fc47e719927ca37842ba40e697102,-1
6,"Methyl cations and primary carbocations reacting to hydrogen halides via Sn1 results in an unfavorable carbocation.
","The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",a2,arg31986,arg16272,arg31986_arg16272,wr,2b855a04e46b56d98d16c0a735b44c,1
7,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",The carbocation formed from the reaction is not stable enough and the activation energy is much higher in the intermediate than the final product,a1,arg16272,arg33033,arg16272_arg33033,rr,406ed9120cdb2a623d5244f337f8fe,-1
8,"With  the formation of a primary carbocation there is possibility of methyl shifts, hydrogen shifts and the formation of a ring, before an alkyl halide could be formed.","The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",a2,arg33108,arg16272,arg33108_arg16272,wr,9f7348484cbfe82726054b45bb8783,1
9,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",Because it is a primary alcohol and it is so stable and the activation energy for this reaction is so high.,a1,arg16272,arg33182,arg16272_arg33182,rr,ec901a08d344dda28ab2e4ece38c88,-1
10,The rate of the reaction in an SN1 reaction depends on the stability of the carbocation.  The stability of a carbocation increases with increasing substitution therefore tertiary>secondary>primary>>methyl.   ,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",a2,arg34853,arg16272,arg34853_arg16272,rr,70becee24e847d23144baa873357c9,1
11,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",Methyl and primary alcohols  prefer a SN2 route as its form highly unfavorable cations,a1,arg16272,arg81074,arg16272_arg81074,rr,cabbc4b0bb05a48f027f42f86c1538,-1
12,Methyl and primary alcohols do not react via Sn1 since they prefer Sn2 mechanisms due to the formation of highly unfavorable cations. ,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",a2,arg81078,arg16272,arg81078_arg16272,rr,481c8826cb6f1684870e150e54f8ea,1
13,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",With tetiary carbon it's more energy favorable to form a carbocation which will distribute the charge more evenly.,a1,arg16272,arg191052,arg16272_arg191052,rr,03bf92b55ecefb4e307e5dfb5e8a87,-1
14,"Methyl and primary alcohol are not sterically hindered (ie. not bulky). Therefore, when reacted with hydrogen halides, it adopts a single step SN2 reaction. Forming a carbocation would require a high amount of energy.","The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",a2,arg199189,arg16272,arg199189_arg16272,rr,84c8dab976be41eb20d1e01301065b,1
15,"The activation energy is much higher to form primary and methyl carbocations than for secondary and tertiary carbocations, so it is easier to form secondary and tertiary carbocations in normal reaction conditions, but not for primary and methyl carbocations. ",It is energetically unfavourable to form primary carbocation and this will result in increasing activation energy for the reaction.,a1,arg16272,arg202224,arg16272_arg202224,rr,b1492b0b772a16e819e83c57182a60,-1
16,primary carbo cations and methyl cations are too unstable to be readily available to react with halides,"Late transition states mean that the transition states resemble the product more so than the starting material. Since formation of a carbocation is an endothermic reaction, it is harder to break the activation barrier for late transition state species. ",a2,arg24343,arg16269,arg24343_arg16269,ww,f776e5beec02addd17805b0ae46b03,1
17,"Late transition states mean that the transition states resemble the product more so than the starting material. Since formation of a carbocation is an endothermic reaction, it is harder to break the activation barrier for late transition state species. ","Formation of methyl cations and primary carbocations involves a late transition state, while formation of secondary and tertiary carbocations involves an early transition state.",a1,arg16269,arg24678,arg16269_arg24678,ww,842c0101a4ab405af5087cd40c3984,-1
18,The carbocation would be very unstable and the energy to form it isn't energetically favorable,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,a2,arg22337,arg22276,arg22337_arg22276,rr,4b3c37ac359dabfdb282ef3d957356,1
19,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,The methyl and primary alcohols are too unstable.,a1,arg22276,arg22552,arg22276_arg22552,wr,54abbad204d18f45d3061e003afa75,-1
20,"this is because primary carbocations are very unstable compared to secondary and tertiary, therefore primary alcohols react mostly through SN2",Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,a2,arg22576,arg22276,arg22576_arg22276,rr,98f0728081dc90afd48fae10a15f51,1
21,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,secondary and tertiary carboncations perform a better charge localization  ,a1,arg22276,arg22618,arg22276_arg22618,wr,b41ea30a5541aa5a7623983810d147,-1
22,it is energetically unfavorable ,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,a2,arg22637,arg22276,arg22637_arg22276,rr,2f93558d8a0d4e069a83ee1d5f5d98,1
23,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,primary carbocation and methyl cations require much more energy to form,a1,arg22276,arg24204,arg22276_arg24204,rr,a95d8838c40fe27413613c163cfe51,-1
24,Formation of methyl and primary carbocation involves high activation energy so they are highly unstable and therefore primary and methyl alcohols will not react with hydrogen halides.,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,a2,arg24338,arg22276,arg24338_arg22276,rr,8661486c2ec51b90297e6e4019b3c3,1
25,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,They are highly unfavorable carbocations,a1,arg22276,arg26341,arg22276_arg26341,rr,d1d484392384fe5a8818fa2f736508,-1
26,Forming a primary methyl cation or primary carbocation is relatively too unstable for the molecule to maintain.,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,a2,arg28372,arg22276,arg28372_arg22276,rr,3e01dcadf003e314fc0c315c0a65d5,1
27,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,Because they are more stable,a1,arg22276,arg28555,arg22276_arg28555,rr,cf1b5ccedb1f2862c359627a5152a5,-1
28,Because oh is more electronegstive than halides,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,a2,arg30399,arg22276,arg30399_arg22276,wr,4e74f93634984b8447d89db3cd5da1,1
29,Methyl and primary alcohols are too unstable so the carbocation formed would require too much energy,"Methyl, and primary carbocations are very unstable and will not form.",a1,arg22276,arg31556,arg22276_arg31556,rr,808fcc241fe9281d88dd67f1867c5b,-1
