,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,"Population genetics is the study of genetic variation within populations, and involves the examination and modelling of changes in the frequencies of genes and alleles in populations over space and time","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg213926,arg209398,arg213926_arg209398,wr,f0d5d7cc1bb3645de472a5aa1cb5d4,1
1,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",Smaller populations tend to exhibit more drastic genetic drift due to the higher possibility of inbreeding and lower frequency of each allele.,a1,arg209398,arg214277,arg209398_arg214277,wr,0b5ea53794e927893484b2477ee5a5,-1
2,greater variation in allele frequency corresponds to smaller population so ya,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg214649,arg209398,arg214649_arg209398,rr,3962319de8a4da9a4d63bd889e1904,1
3,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",smaller populations have more variation so B is the smallest,a1,arg209398,arg216124,arg209398_arg216124,rr,3a813cea35613729b5370754f7fa68,-1
4,"Big population is one of the characteristics for hardy wienberg. Therefore, small population will have change in allele frequency","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg216905,arg209398,arg216905_arg209398,rr,c182e01377768877871d4e31b0bf11,1
5,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.","If island B has the most variation in allele frequencies that means it is farthest from Hardy-Weinberg proportions, so it has a small population size",a1,arg209398,arg218512,arg209398_arg218512,wr,bf82d348d6679b0496a6234f127ba7,-1
6,"Since B has a greater variations, it means that there is a large population that allows it to have that great variation","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg220874,arg209398,arg220874_arg209398,wr,ba03cf7466624efadbe6242cdda7e3,1
7,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",Larger pipulations show less genetic variation than smaller ones because without migration and other factored.,a1,arg209398,arg221186,arg209398_arg221186,rr,ae3e9e3a802f83b0f80a052c21906c,-1
8,The smaller the population (in size) the more variation there can be thus bigger populations will have smaller variation.,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg221191,arg209398,arg221191_arg209398,rr,ebbded91482f82f435149a14858a14,1
9,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.","Bigger populations tend to be more constant in drift, so smaller pop would shift more",a1,arg209398,arg221573,arg209398_arg221573,rr,4c5b69f81935e72eab927acc9968b8,-1
10,"the higher the variation, which means the smaller the population, then D should be the right answer.","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg223277,arg209398,arg223277_arg209398,rr,d8fd10340bfb930d8a59e59e51359a,1
11,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.","Since B has the highest variation in allele frequencies, it probably is the largest island. Since A has the least variation in allele frequencies, it probably is the smallest island. So the order form largest to smallest is BCA.",a1,arg209398,arg223589,arg209398_arg223589,wr,5f0df47c28d1b11d5e56f5af7732d9,-1
12,"This variation is related to genetic drift since there is no migration. In a small population, the variation is bigger.","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg224624,arg209398,arg224624_arg209398,rr,853d76e4fed364ec714932ca6ad13d,1
13,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",There's more frequency of variation in smaller populations due to having less indivduals,a1,arg209398,arg224807,arg209398_arg224807,rr,c5147c1b67c49927d6b7ef44c8749e,-1
14,I'm assuming that big year to year variation in allele frequencies means that the population is the least fit,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg226906,arg209398,arg226906_arg209398,rr,230acc8039bba8b70b977c31312c95,1
15,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.","It's governed by genetic drift, so smaller size, the bigger variance simply given by the chance itself.",a1,arg209398,arg227435,arg209398_arg227435,rr,e10d9c9f623af957d3f9cdbe4ffbd4,-1
16,More variation in alleles may be due to genetic drift which affects small populations,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg228897,arg209398,arg228897_arg209398,rr,3a0f3438a565d68e8265d28cb5a20d,1
17,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.","allele frequency is most heightened in a small population so biggest A, C and B!",a1,arg209398,arg230004,arg209398_arg230004,rr,dcc4147a5c461bb23c8f37dfd85e77,-1
18,i dont know. i just want to know the answers according to the punnet square method,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg233404,arg209398,arg233404_arg209398,rr,66a042ade2b69f5648f66599e28e33,1
19,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a greater degree of variation in allele frequencies implies a smaller population,a1,arg209398,arg234110,arg209398_arg234110,wr,daddcaf8a1c1e55ef33bcab10bf2fa,-1
20,Smaller populations are more likely to be greatly affected by genetic drift.,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg234522,arg209398,arg234522_arg209398,rr,ec1f4f3b89ae343382d524847843f5,1
21,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",because it is possible to get a mutation which will lower the survival of lizards,a1,arg209398,arg235394,arg209398_arg235394,rr,76d28048d8091ddc11652f29af3275,-1
22,Smaller populations are more prone to large variations in allelic frequency due to the phenomenon of genetic drift. Large populations are not as prone to large fluctuations,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg236848,arg209398,arg236848_arg209398,rr,eff6862842ac615ec965161eecf4bf,1
23,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",You'll see change in populations more rapidly when the population sizes are smaller,a1,arg209398,arg238566,arg209398_arg238566,wr,908ca5afb5430cb20581b57e97d1b9,-1
24,idk the answer to this. my guess is the lowest degree of variation means that the population is staying a relatively equilibrium over the years,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg238869,arg209398,arg238869_arg209398,rr,70df4d183d31aed459d8e9b0c489cc,1
25,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",because B is probably inbred so therefore the highest level of variance.,a1,arg209398,arg239368,arg209398_arg239368,rr,da0b33362904ae31c34d7d2c350c49,-1
26,"since B showed the biggest variation, it showed the most genetic drift. Genetic drift is most observable in small populations","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg239941,arg209398,arg239941_arg209398,rr,5423cba5704e915bb86fdde2074c9d,1
27,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",the smaller the population size the more quickly an allele frequency will vary,a1,arg209398,arg239951,arg209398_arg239951,rr,754a94af492f5a2a02564805a0c5eb,-1
28,"Random genetic drift is weakest in larger populations. A has the lowest variation, so it is the largest.","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg240979,arg209398,arg240979_arg209398,rr,179f7e6f5056ec5d7a097ef3896e81,1
29,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.","Because lower variation is more stable, therefore more prone to population growth? I think there is a mistake or some information missing...",a1,arg209398,arg241018,arg209398_arg241018,rr,a4249b8fbcf083f8df2952bb2393bf,-1
30,The smallest population will have the highest variation in allele frequencies,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg241170,arg209398,arg241170_arg209398,wr,68515708604a08b386031b1b1066e2,1
31,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",What proportion of heterozygotes do you expect to see in the next generation?,a1,arg209398,arg241386,arg209398_arg241386,wr,eaeec88aa1f37931b13a21c2c2e476,-1
32,idk jsut tell me the answer bro thank you so much i appreicate it,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg243178,arg209398,arg243178_arg209398,wr,60725268dcac5165159269141c66a0,1
33,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",Boy is this so much easier than the exam Boy is this so much easier than the exam,a1,arg209398,arg245297,arg209398_arg245297,rr,c6300318f3bd32c7eb37fdbc9e45b8,-1
34,"l locus”).  It was previously established that each on each of the three islands there was no migration of lizards between islands, or from the mainland to the islands.  Island “B” showed the highest degree of year-to-year variation in allele frequencies at this locus, followed by island “C” and “A”.  Base","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg245567,arg209398,arg245567_arg209398,rr,e9dd82fb49cbc6c1f61f6930dbc839,1
35,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",During crossing overDuring crossing overDuring crossing overDuring crossing overDuring crossing overDuring crossing overDuring crossing overDuring crossing over,a1,arg209398,arg245797,arg209398_arg245797,wr,7069978eee92f961c62cdf3f449540,-1
36,"larger population size = more variation, therefore B C A","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg245943,arg209398,arg245943_arg209398,wr,0e0eb905e3ad75dbe188d0fe0e6fb2,1
37,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",genetic drift is most in smaller pops. No further explanation is required to solve this question.,a1,arg209398,arg247589,arg209398_arg247589,rr,c0bf50b4127516fec2f23a714be712,-1
38,the smaller the size the more variation in allele frequencies,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg248126,arg209398,arg248126_arg209398,rr,cd42e59e34e583b80329b2b9fec45b,1
39,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",genetic drift is a random effect that has a higher effect on a smaller population,a1,arg209398,arg253007,arg209398_arg253007,wr,18c047fbdd39a2af752b7930cb6881,-1
40,"If there is a large population, the frequencies will not change much over the year. In smaller populations, where interbreeding is more likely, the allele frequencies will change more drastically.","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg212081,arg209397,arg212081_arg209397,rr,0674751acab1b3c6ce09ea354902f9,1
41,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.","this rule assumes a population of infinite size. therfore if island A had no variation, it must have the largest population",a1,arg209397,arg212391,arg209397_arg212391,rr,e269d62d6994ccca7aff6fcde30e58,-1
42,"the larger the area is, the less it is affected so more stable","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg213763,arg209397,arg213763_arg209397,rr,45e88602de1ebf34b98bad50193ec3,1
43,"Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",smaller populations show larger variation in allele frequencies over one generation. larger populations show smaller variations,a1,arg209397,arg220502,arg209397_arg220502,rr,563c20b2722e7a9409c4cba2937eeb,-1
44,"Island “B” showed the highest degree of year-to-year variation in allele frequencies at this locus, followed by island “C” and “A”.","Population A has the smallest year-to-year fluctuation in population size, and thus is the largest population (the one least influenced by genetic drift) , followed by C, and B.",a2,arg221572,arg209397,arg221572_arg209397,rr,3b82a24353e5767c6ea89a77bc0ebc,1
