,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,What product should it give and why?,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg48045,arg47597,arg48045_arg47597,rr,57aa3d313b77365e7e26f279f5c222,1
1,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",This doesn't explain well enough how Andy can rewrite his reaction mechanism,a1,arg47597,arg48057,arg47597_arg48057,rr,4b14815b53d9ba671f68bde522f788,-1
2,"This does not state any to fix this problem, but does give where it went wrong and what and why it went wrong.","The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg48115,arg47597,arg48115_arg47597,rr,945b6e1a704801f71e7b1fd8397d4e,1
3,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",did not state how can the error be fixed,a1,arg47597,arg48122,arg47597_arg48122,rr,ee7b40f08ecc3e6ceca31a6f6b2a5d,-1
4,Doesn't explain how to improve the problem,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg48217,arg47597,arg48217_arg47597,rr,30034c7e7100bd0d16f259b4f80dcc,1
5,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",NO action for improvement described,a1,arg47597,arg48419,arg47597_arg48419,rr,ad82e22c95b1f289051bb20f4e0447,-1
6,"How am I supposed to know how to do this? No explanation given for ways of improvement, just states why it is wrong.","The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg48534,arg47597,arg48534_arg47597,rr,84c5038c7535522b2f30f5d8abb10a,1
7,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",The action for improvement has not been addressed. it correctly identifies the problem and where is occurs however it does not explain how to address it ,a1,arg47597,arg48632,arg47597_arg48632,rr,07a17e08b64f5bd3251fb7b7739c00,-1
8,Doesn’t offer improvement/action to fix ,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg48732,arg47597,arg48732_arg47597,rr,49383f7fb7cad5c11ed23c50aea7b2,1
9,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",Everything else is present in the feedback,a1,arg47597,arg48844,arg47597_arg48844,rr,0219b4e967095049789dc19e0156a7,-1
10,"it didn't say what is the correct reaction mechanism
","The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg48982,arg47597,arg48982_arg47597,rr,49576fcc061976107dfa27c933b67d,1
11,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",didn't mention what is the correct product,a1,arg47597,arg49031,arg47597_arg49031,rr,50da62e9b2ae22204c66d0f62d8d94,-1
12,Does not explain how to fix the problem.,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg49112,arg47597,arg49112_arg47597,rr,ba344396953aab13099bf3b28ca8c2,1
13,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",They offered no action to fix the mechanism at all.,a1,arg47597,arg49206,arg47597_arg49206,rr,f277e27b0b9f9b9d37fcae54939ac0,-1
14,it was not explained what the reaction should look like if the proper SN1 steps were held,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg49269,arg47597,arg49269_arg47597,rr,d831fcf92e7fd555be2a451f3a4150,1
15,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ","There is no description for where to improve, it is vague",a1,arg47597,arg49298,arg47597_arg49298,rr,8c102c86fa48da8a78b3f2fdea1ce9,-1
16,Doesn't describe what we should do instead of the E2. Can a rearrangement occur at all in E2.,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg49575,arg47597,arg49575_arg47597,rr,61bae7e56eaf9e632b6ab4f6fc9767,1
17,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",Does not describe a clear action for improvement ,a1,arg47597,arg49825,arg47597_arg49825,rr,ddd001e17b8aac7222105de6c780cb,-1
18,It does not say what should change,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg50093,arg47597,arg50093_arg47597,rr,6f67442469d1d8802fb4cbfdb78932,1
19,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",They said that there should be a different product but did not specify what that new product would be.,a1,arg47597,arg50113,arg47597_arg50113,rr,fbe45c340845275a929987e1fb2fd5,-1
20,There is no good plan of action for the future.,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg50128,arg47597,arg50128_arg47597,rr,57a5c8d0be90498a7e6035850569ee,1
21,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ","There needs to be next steps and how to fix the problem, not just what is wrong with the solution. ",a1,arg47597,arg50156,arg47597_arg50156,rr,dfe098409158f2b5664f63828349b8,-1
22,does not describe what to look for or improve on in future problems,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg50603,arg47597,arg50603_arg47597,rr,1c50098a7e064131283236308ce026,1
23,"The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ","An action for improvement is not given. For example, it could be stated: ""halides are weak bases and intermediate nucleophiles. They will prefer substitution reactions over elimination reactions."" or ""rearrangements only occur when they allow for the charge to move from a less substituted carbon to a more substituted carbon"".",a1,arg47597,arg50648,arg47597_arg50648,rr,c0fc9f8ab59e763cd58c6e0e5fe722,-1
24,"The last two lines are extremely vague, providing little help in actually improving the answer. There is also no mention of which reaction mechanism should be followed in order to come out with the correct answer.","The Action for Improvement component is missing. The feedback is explaining what and why it is wrong, but not providing Andy with what the final answer should look like. ",a2,arg50663,arg47597,arg50663_arg47597,rr,31273351487d2054fb011ddaefdd02,1
