,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,"You have to multiply that fraction by 10 to account for this population, and use the equation to get a frequency.","The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.",a2,arg210144,arg209261,arg210144_arg209261,wr,32cc4976517d556e4bd21531dbde83,1
1,"The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.","Self-fertilization is the most severe form of inbreeding. Assume you are starting with a population with an allele frequency of A = p = 0.6 and the allele frequency of a = q = 0.4, and that the population is in Hardy-Weinberg proportions for the diploid genotypes at this locus. What proportion of heterozygotes do you expect to see in the next generation?",a1,arg209261,arg211761,arg209261_arg211761,rr,b7df7271f31c316697bac696957a39,-1
2,"I donn;t know the exact reaosn why it is the correct answer, but some one told me to choose this. But I got a different number. I don;t know why.","The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.",a2,arg212711,arg209261,arg212711_arg209261,rr,9d9a2541f5086bf2dbb958d9100dd8,1
3,"The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.",I just need to get to the next stage so I can figure out how to do this :(,a1,arg209261,arg213826,arg209261_arg213826,rr,c71ddd833f95e4795132a55ea0c6cc,-1
4,"Tay Sachs disease is a recessive condition that causes death shortly after birth. This condition is more prevalent in certain populations from Eastern Europe. For example, in the North American Ashkenazi Jewish population, the frequency of carriers of the Tay Sachs allele (1/3500) is ten times that seen in the general population. Assume that the Tay Sachs locus genotypes are in Hardy-Weinberg proportions. Calcul","The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.",a2,arg214059,arg209261,arg214059_arg209261,rr,eafeff918a512a26cd78529c92de6f,1
5,"The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.","I really thought it was going to be half of (1/3500) because homozygous don't contribute to gene pool (they die as babies)/ In my mind q=f(MM) + 1/2F(Mm) so the ""q"" in this case would be q=(o)+1/2F(Mm)",a1,arg209261,arg214091,arg209261_arg214091,wr,7ccdbc380580efafcc4d41ac33f911,-1
6,If we assume that the question meant to say the frequency of affected = (1/3500) then these are those with aa. This then means that q=sqrt(1/3500) which is 0.17,"The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.",a2,arg214157,arg209261,arg214157_arg209261,rr,5d5c9eeee8f714934b249eebfabd8b,1
7,"The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.","Simply calculated using the Hardy Weinberg proportions, but omitting q^2 since the recessives have a fitness of 0.",a1,arg209261,arg214274,arg209261_arg214274,rr,0b5ea53794e927893484b2477ee5a5,-1
8,"2pq=1/3500. 2p(1-p)=1/3500. solve this equation, I really don't know how, and then thats the frequency of the allele.","The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.",a2,arg214340,arg209261,arg214340_arg209261,wr,47da76dc2857ee994cf007666b04ff,1
9,"The frequency of this disorder in the NA Ashkenazi population is 1/3500.  If we assume Hardy-Weinberg proportions, we can calculate the disease allele frequency as the square root of the incidence of the disease, q2 = 1/3500; so q = 0.017.","Population genetics is the study of genetic variation within populations, and involves the examination and modelling of changes in the frequencies of genes and alleles in populations over space and time",a1,arg209261,arg214632,arg209261_arg214632,rr,f0d5d7cc1bb3645de472a5aa1cb5d4,-1
