,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,not sure what any of this even means so i chose two answers,The heritability of the trait in an uninvestigated environment is unpredictable.,a2,arg216039,arg209226,arg216039_arg209226,wr,4b14815b53d9ba671f68bde522f788,1
1,The heritability of the trait in an uninvestigated environment is unpredictable.,the heritability is unpredictable because the environment varies so ya,a1,arg209226,arg218597,arg209226_arg218597,rr,3962319de8a4da9a4d63bd889e1904,-1
2,Most quantitative traits that have been studied in detail exhibit “genotype x environment interaction”,The heritability of the trait in an uninvestigated environment is unpredictable.,a2,arg220252,arg209226,arg220252_arg209226,rr,91b8bf473dfa0dde6a0e8142cd2746,1
3,The heritability of the trait in an uninvestigated environment is unpredictable.,This is just the answer to the question i dont know what else to say about it,a1,arg209226,arg225227,arg209226_arg225227,rr,0d0905678fc44ce0fdc960b0bb6167,-1
4,BIOL 202 gods pls have mercy on me I'm begging you,The heritability of the trait in an uninvestigated environment is unpredictable.,a2,arg240358,arg209226,arg240358_arg209226,rr,71ec21c36971a39ec5670e0c5054d6,1
5,The heritability of the trait in an uninvestigated environment is unpredictable.,"In order to calculate the mean weight of the parents she selected, which of the following set-ups would you use:",a1,arg209226,arg246211,arg209226_arg246211,wr,eaeec88aa1f37931b13a21c2c2e476,-1
6,not sure. No further explanation is required to solve this question.,The heritability of the trait in an uninvestigated environment is unpredictable.,a2,arg247984,arg209226,arg247984_arg209226,rr,c0bf50b4127516fec2f23a714be712,1
7,The heritability of the trait in an uninvestigated environment is unpredictable.,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas volutpat eros eget tortor elementum, eget cursus odio efficitur.",a1,arg209226,arg248040,arg209226_arg248040,rr,3680ceb3e2bdb228efd2b410c48392,-1
8,"Most quantitative traits that have been studied in detail exhibit “genotype x environment interaction”. That is, individuals with different genotypes grown over a range of environments often show their own genotype-specific responses (phenotypes) to these environments (they each show their own","When there is a responses in the genotype to the environment, that means that the phenotypes seen are correlated with the environment. When calculating heritability of complex traits, it is often incorrect to extrapolate to other instances as the correlation of the genotype with the environment results in a bias that increases the calculated heritability. Therefore, the estimates are not well predicted.",a2,arg220286,arg218611,arg220286_arg218611,rr,11f1a8875488de92d068d9568ca86d,1
9,"When there is a responses in the genotype to the environment, that means that the phenotypes seen are correlated with the environment. When calculating heritability of complex traits, it is often incorrect to extrapolate to other instances as the correlation of the genotype with the environment results in a bias that increases the calculated heritability. Therefore, the estimates are not well predicted.","had a variance in weight of 45kg2, and a mean weight of 350kg. In order to develop a line of smaller pigs, she selected certain pigs from the population and bred them separately. She obtained pigs with a mean weight of 300kg. In order to calculate the mean weight of the parents she selected, which of the following set-ups would you use:",a1,arg218611,arg221017,arg218611_arg221017,rr,51e80df97f8c972a86b8d282e47e5e,-1
