,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,Free radicals are created,A step that starts with no radical and ends up forming radicals is an initiation step. ,a2,arg22097,arg16280,arg22097_arg16280,rr,de177691afb8b714077d26f0d761db,1
1,A step that starts with no radical and ends up forming radicals is an initiation step. ,radicals form first,a1,arg16280,arg22563,arg16280_arg22563,rr,4516be760467358e493baf78de20b8,-1
2,the first step is forming the radical,A step that starts with no radical and ends up forming radicals is an initiation step. ,a2,arg24729,arg16280,arg24729_arg16280,rr,2f4e73747d76bec0800d029f308a43,1
3,A step that starts with no radical and ends up forming radicals is an initiation step. ,"In initiation step, 2 radicals are made as a final product #1 shows that reaction. ",a1,arg16280,arg24734,arg16280_arg24734,rr,7c3549698803785dfe3ad94f20d21f,-1
4,radical formation is the first step ,A step that starts with no radical and ends up forming radicals is an initiation step. ,a2,arg26644,arg16280,arg26644_arg16280,rr,578d8594189c640abdf4c38fd3eb1a,1
5,A step that starts with no radical and ends up forming radicals is an initiation step. ,You start with no radicals and make 2 radicals.,a1,arg16280,arg30311,arg16280_arg30311,rr,16ce8d8634694b4e438b23f8ae9a4b,-1
6,"this could be an initiation step since the ions could interact with other ions after separating
",Free radicals are created,a2,arg22352,arg22097,arg22352_arg22097,rr,4b3c37ac359dabfdb282ef3d957356,1
7,Free radicals are created,There are two radicals formed in this initiation step ,a1,arg22097,arg22554,arg22097_arg22554,rr,54abbad204d18f45d3061e003afa75,-1
8,initiation step is always due to sunlight energy and involves the splitting of a bond to form radicals,Free radicals are created,a2,arg22577,arg22097,arg22577_arg22097,rr,98f0728081dc90afd48fae10a15f51,1
9,Free radicals are created,the reagent  halogen must  dissociate first,a1,arg22097,arg22619,arg22097_arg22619,rr,b41ea30a5541aa5a7623983810d147,-1
10,need to separate Cl2 into 2 Cl ion,Free radicals are created,a2,arg22774,arg22097,arg22774_arg22097,rr,c0d1e9a516f014d18980fa18499c08,1
11,Free radicals are created,"-The reaction is an equilibrium 
-There is a net increase of free radicals in this reaction. We’re going from zero (in the reactants) to two (in the products). ",a1,arg22097,arg22908,arg22097_arg22908,rr,78272bf2b1ec3b3a250d580eb8126d,-1
12,"Initiation step is step in which free radicals are formed.

That is free radicals should be present only on product side

This is true for step 1
",Free radicals are created,a2,arg24342,arg22097,arg24342_arg22097,rr,8661486c2ec51b90297e6e4019b3c3,1
13,Free radicals are created,"By definition, the initiation step must require the creation of a radical by staring with a non radical and ending the initiation step with a radical.",a1,arg22097,arg24495,arg22097_arg24495,rr,fe10f8329aa45a00be4ffadd5c9c7c,-1
14,it's the step whereby free radicals are formed,Free radicals are created,a2,arg24541,arg22097,arg24541_arg22097,rr,b048616eb5d3db6b57c83e4a46ba15,1
15,Free radicals are created,The bond between cl2 breaks to form cl' and cl',a1,arg22097,arg27047,arg22097_arg27047,rr,d205a854f1b56e41981d4645b65d2b,-1
16,"For a radical reaction, we must form the radical before anything else.",Free radicals are created,a2,arg28376,arg22097,arg28376_arg22097,rr,3e01dcadf003e314fc0c315c0a65d5,1
17,Free radicals are created,2 free radicals formed,a1,arg22097,arg28557,arg22097_arg28557,rr,cf1b5ccedb1f2862c359627a5152a5,-1
18,free radicals are created,Free radicals are created,a2,arg29103,arg22097,arg29103_arg22097,rr,f9ee38aea9f0b5f43dbf8cd2dfee67,1
19,Free radicals are created,it is the first step for radical reaction,a1,arg22097,arg30114,arg22097_arg30114,rr,76397630b4d416401b365bdb567595,-1
20,breaks apart,Free radicals are created,a2,arg30676,arg22097,arg30676_arg22097,rr,4253cdb83220fedcf5bec37b64fe50,1
21,Free radicals are created,first step in a free radical reaction,a1,arg22097,arg31365,arg22097_arg31365,rr,1dd365ca4927bb8d23c0d87009b304,-1
22,Splitting Cl2 into radicals (radical formation),Free radicals are created,a2,arg32376,arg22097,arg32376_arg22097,rr,aaf75e9ea364883314961d35dfb107,1
23,Free radicals are created,the initiation step generates a reactive intermediate which is why Cl2 becomes a free radical,a1,arg22097,arg32377,arg22097_arg32377,rr,6f30be9f41dee178c806b86a9515d1,-1
24,Initiation step has more products that are free radicals,Free radicals are created,a2,arg33357,arg22097,arg33357_arg22097,rr,648aca1fdc67ce84e85ac370bd3c81,1
25,Free radicals are created,This step is part of the radical initiation step.,a1,arg22097,arg34819,arg22097_arg34819,rr,8f81903850dc7583035c35c41e3852,-1
