,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,"alkenes are nucleophilic, therefore having a high electron density and attack electrophiles to form strong sigma bonds through addition reactions","A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ",a2,arg22603,arg16905,arg22603_arg16905,rr,98f0728081dc90afd48fae10a15f51,1
1,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ",pi bonds are usually weaker than sigma bond. pi bonds result from the overlapping of atomic orbitals that are in contact through two areas of overlap.,a1,arg16905,arg23443,arg16905_arg23443,rr,2a3cd35ce04abff5ecdead8df80035,-1
2,By breaking the pi bond which is fairly weaker then a sigma bond which will be gained by this reaction.,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ",a2,arg27495,arg16905,arg27495_arg16905,rr,70698a65e90f56d1f1e33886aa455a,1
3,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ",A carbon - carbon double bond consists of a pi bound and a sigma bound. The pi bound easily undergoes additional reactions.,a1,arg16905,arg28599,arg16905_arg28599,rr,cdc66fb6a6f5eb200fedbcc2a3a03d,-1
4,alkene tends to have a lot of electron so if they can share their electrons with something that have a deficit in electron they will do it ,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ",a2,arg30196,arg16905,arg30196_arg16905,wr,72766f03a7e8696168e6f2eb8a6cbc,1
5,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ","These can be easily attacked by nucleophiles, but what drives the reaction is the formation of a stronger sigma bond in the product.",a1,arg16905,arg31605,arg16905_arg31605,rr,a95e3af5969c576e9fb85fed66b91f,-1
6,Electron density is large across double bond and they are reactive and attacked by nucleophiles.,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ",a2,arg31862,arg16905,arg31862_arg16905,wr,c9e54ae9cb95dcd98834c9deff0bb3,1
7,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ","The double bond is electron dense so it draws electron density from the  carbon creating a partial positive charge, This then is what the nucleophile attacks.",a1,arg16905,arg32705,arg16905_arg32705,wr,0fad162df83ac4560f16c302409417,-1
8,alkenes react the way they do due to the fact that one of the bonds which is the pi bond is attacked to then break the bond and leave the sigma bond. ,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ",a2,arg33300,arg16905,arg33300_arg16905,rr,f19f6302d856f0ee6208741f244357,1
9,"A pi bond forms two sigma bonds, and since the overlap of sigma bonds are more significant that pi bonds, the strength of the formed bond is stronger than the bond that is broken, and the energetics parallels this. ","Alkenes react to lose a pi bond, but in the process, stronger sigma bonds can form that usual.",a1,arg16905,arg33535,arg16905_arg33535,rr,de11ccd7a5754ce7e44e331610fbe0,-1
