,a1,a2,label,a1_id,a2_id,#id,transition,annotator,y
0,It is the rate determining step.,The carbocation is an intermediate. ,a2,arg17869,arg16136,arg17869_arg16136,rr,76648,1
1,The carbocation is an intermediate. ,A transition state shows the bonds being made and bonds being broken. ,a1,arg16136,arg17979,arg16136_arg17979,wr,70565,-1
2,The carbocation is stable enough to be an actual step in a mechanism while all the others happen quickly and are not an actual state.,The carbocation is an intermediate. ,a2,arg18015,arg16136,arg18015_arg16136,rr,69050,1
3,The carbocation is an intermediate. ,The molecule has a charge but isn't attracting anything else.,a1,arg16136,arg22087,arg16136_arg22087,rr,de177691afb8b714077d26f0d761db,-1
4,It doesn’t show the transition state doted lines ,The carbocation is an intermediate. ,a2,arg22222,arg16136,arg22222_arg16136,rr,2186eaca47e9d550305cd15f7e2273,1
5,The carbocation is an intermediate. ,at no time is it possible to have 2 slightly positive charges on a molecule,a1,arg16136,arg22273,arg16136_arg22273,wr,fabaa82e33456539e8d35a7911d43e,-1
6,this represents a carbocation but not a transition state,The carbocation is an intermediate. ,a2,arg22334,arg16136,arg22334_arg16136,rr,4b3c37ac359dabfdb282ef3d957356,1
7,The carbocation is an intermediate. ,there is no transitioning. it is already a cation,a1,arg16136,arg22541,arg16136_arg22541,rr,4516be760467358e493baf78de20b8,-1
8,this is because 4 shows the formation of the product already,The carbocation is an intermediate. ,a2,arg22575,arg16136,arg22575_arg16136,wr,98f0728081dc90afd48fae10a15f51,1
9,The carbocation is an intermediate. ,3 does not represent a transition state because it does not have the highest form of potential energy ,a1,arg16136,arg22796,arg16136_arg22796,rr,2a3cd35ce04abff5ecdead8df80035,-1
10,The alcohol (OH) group is missing from the 4th option.,The carbocation is an intermediate. ,a2,arg23418,arg16136,arg23418_arg16136,wr,bced4d77356bf83f9a9fceb50777a7,1
11,The carbocation is an intermediate. ,it is an intermediate,a1,arg16136,arg24123,arg16136_arg24123,rr,a95d8838c40fe27413613c163cfe51,-1
12,"Figures 3 does not represent a transition states, it represents a carbocation.",The carbocation is an intermediate. ,a2,arg24400,arg16136,arg24400_arg16136,rr,863f49413d464a21ccdd8d305284f1,1
13,The carbocation is an intermediate. ,the number 3 represents a cation (a loss of an electron). During a transition state you must see partially positive and partially negative charges.,a1,arg16136,arg24492,arg16136_arg24492,rr,fe10f8329aa45a00be4ffadd5c9c7c,-1
14,The Carbocation isn't formed ,The carbocation is an intermediate. ,a2,arg24545,arg16136,arg24545_arg16136,rr,db0f2e2ba1007c1b2951b3b52b6502,1
15,The carbocation is an intermediate. ,it is a carbocation. no partial positives or negatives,a1,arg16136,arg24710,arg16136_arg24710,rr,2f4e73747d76bec0800d029f308a43,-1
16,#3 is a reactant/product from a reaction,The carbocation is an intermediate. ,a2,arg24870,arg16136,arg24870_arg16136,rr,c167be80d456f0cf7ca0c460afe8fa,1
17,The carbocation is an intermediate. ,The carbocations is a intermediate and not a transition state,a1,arg16136,arg25156,arg16136_arg25156,rr,fe79c893a02881e81993ea8d70765f,-1
